# index, airport_code, airport_id, airport_seq_id, city_market_id, origin, city_name, state_abr, state_fips, state_nm, wac, _pos
1426,ONN,13888,1388801,33888,,"Onion Bay, AK",AK,02,Alaska,1,"array([-2.68677783,  1.0320418 ])"
1427,SKJ,14855,1485501,34855,,"Sitkinak, AK",AK,02,Alaska,1,"array([-2.90437633,  1.06325623])"
1428,BFB,10556,1055601,30556,,"Blue Fox Bay, AK",AK,02,Alaska,1,"array([-2.81899879,  1.04183139])"
1429,A99,10112,1011201,30112,,"Eagle Creek, AK",AK,02,Alaska,1,"array([-3.00730001,  0.74940561])"
1430,USA,12544,1254404,32544,,"Concord, NC",NC,37,North Carolina,36,"array([-3.20472643,  1.28957242])"
1431,SCH,14713,1471302,34713,,"Schenectady, NY",NY,36,New York,22,"array([-3.33807466,  1.37052545])"
1432,MKO,13350,1335004,33350,,"Muskogee, OK",OK,40,Oklahoma,73,"array([-3.71603367,  1.05613665])"
1433,CCR,10910,1091001,32457,,"Concord, CA",CA,06,California,91,"array([-3.09204927,  1.24240371])"
1434,ISM,12388,1238802,31454,,"Orlando, FL",FL,12,Florida,33,"array([-3.24827896,  1.37754184])"
1435,SEM,14753,1475302,34753,,"Selma, AL",AL,01,Alabama,51,"array([-3.13468339,  1.69008767])"
1436,MHE,13287,1328702,33287,,"Mitchell, SD",SD,46,South Dakota,67,"array([-3.48273511,  1.15484892])"
1437,TX4,15396,1539601,35396,,"Ballinger, TX",TX,48,Texas,74,"array([-2.88004071,  1.38688242])"
1438,RSJ,14628,1462801,34628,,"Rosario, WA",WA,53,Washington,93,"array([-3.30364581,  0.94404784])"
1439,LPS,13055,1305501,33055,,"Lopez Island, WA",WA,53,Washington,93,"array([-3.28389316,  1.01195054])"
1440,ESN,11592,1159202,31592,,"Easton, MD",MD,24,Maryland,35,"array([-3.25608729,  1.41588117])"
1441,HTO,12222,1222203,32222,,"East Hampton, NY",NY,36,New York,22,"array([-3.24154846,  1.3258438 ])"
1442,PCT,14044,1404402,34044,,"Princeton, NJ",NJ,34,New Jersey,21,"array([-3.22617372,  1.42576415])"
1443,CDW,10927,1092702,30927,,"Caldwell, NJ",NJ,34,New Jersey,21,"array([-3.25954383,  1.46485893])"
1444,VQQ,13788,1378806,31136,,"Jacksonville, FL",FL,12,Florida,33,"array([-3.11304226,  1.31420911])"
1445,TN8,12574,1257404,30693,,"Nashville, TN",TN,47,Tennessee,54,"array([-3.28963869,  1.27895525])"
1446,WA7,15708,1570801,35650,,"Chelan, WA",WA,53,Washington,93,"array([-3.37571997,  0.82248091])"
1447,MDJ,13223,1322302,33223,,"Madras, OR",OR,41,Oregon,92,"array([-3.34371898,  0.63629568])"
1448,VWE,15650,1565002,35650,,"Chelan, WA",WA,53,Washington,93,"array([-3.34260082,  0.94662898])"
1449,WA6,15707,1570701,35707,,"Stehekin, WA",WA,53,Washington,93,"array([-3.36903265,  0.79966011])"
1450,WSX,15856,1585601,35856,,"Westsound, WA",WA,53,Washington,93,"array([-3.32133157,  0.94482224])"
1451,NJK,13689,1368902,32363,,"El Centro, CA",CA,06,California,91,"array([-3.04499543,  1.25928828])"
1452,FMY,11714,1171401,31714,,"Fort Myers, FL",FL,12,Florida,33,"array([-3.41472716,  1.28106068])"
1453,LOT,12306,1230602,30977,,"Chicago/Romeoville, IL",IL,17,Illinois,41,"array([-3.4507788 ,  1.41831291])"
1454,UCY,15433,1543305,35433,,"Union City, TN",TN,47,Tennessee,54,"array([-3.35863536,  1.60124609])"
1455,DSI,11421,1142104,31421,,"Destin, FL",FL,12,Florida,33,"array([-3.30803932,  1.24847275])"
1456,BFK,10560,1056002,30325,,"Aurora, CO",CO,08,Colorado,82,"array([-3.39180388,  1.09179235])"
1457,CGS,10975,1097501,30975,,"College Park, MD",MD,24,Maryland,35,"array([-3.12612419,  1.55827153])"
1458,BDE,10523,1052302,30523,,"Baudette, MN",MN,27,Minnesota,63,"array([-3.836934  ,  0.85645733])"
1459,EGV,11510,1151002,31510,,"Eagle River, WI",WI,55,Wisconsin,45,"array([-3.40972151,  1.2573101 ])"
1460,N4Y,16815,1681502,36787,,"Southampton, NY",NY,36,New York,22,"array([-3.2221296 ,  1.44325399])"
1461,NJ4,16568,1656801,36554,,"Ocean City, NJ",NJ,34,New Jersey,21,"array([-3.33167097,  1.63110141])"
1462,WKV,15779,1577901,34100,,"Philadelphia, PA",PA,42,Pennsylvania,23,"array([-3.16564883,  1.45040645])"
1463,EEN,11493,1149301,31493,,"Keene, NH",NH,33,New Hampshire,14,"array([-3.25161519,  1.39780515])"
1464,N2C,16719,1671903,36698,,"Monroe, NC",NC,37,North Carolina,36,"array([-3.45368175,  1.32441942])"
1465,RNH,16771,1677101,36746,,"New Richmond, WI",WI,55,Wisconsin,45,"array([-3.01070578,  1.61845823])"
1466,UT1,15498,1549801,35498,,"Heber, UT",UT,49,Utah,87,"array([-3.4330747 ,  1.20528327])"
1467,DHB,16603,1660301,36587,,"Deer Harbor, WA",WA,53,Washington,93,"array([-3.34160443,  0.8768493 ])"
1468,MTX,13513,1351302,31517,,"Fairbanks, AK",AK,02,Alaska,1,"array([-2.91153966,  1.11068413])"
1469,LLY,13015,1301502,33015,,"Mount Holly, NJ",NJ,34,New Jersey,21,"array([-3.25783272,  1.52066313])"
1470,OLV,13870,1387002,33870,,"Olive Branch, MS",MS,28,Mississippi,53,"array([-3.45145854,  1.22284876])"
1471,ORL,13936,1393601,31454,,"Orlando, FL",FL,12,Florida,33,"array([-3.28540887,  1.30023199])"
1472,P2A,16801,1680101,34100,,"Philadelphia, PA",PA,42,Pennsylvania,23,"array([-3.12406227,  1.49878523])"
1473,MN7,16795,1679501,31650,,"Minneapolis, MN",MN,27,Minnesota,63,"array([-3.63118027,  1.45792552])"
1474,FCM,11650,1165002,31650,,"Minneapolis, MN",MN,27,Minnesota,63,"array([-3.166443  ,  1.47075755])"
1475,AVW,10436,1043602,30436,,"Tucson, AZ",AZ,04,Arizona,81,"array([-3.45737614,  1.16782322])"
1476,MTP,13507,1350701,33507,,"Montauk Point, NY",NY,36,New York,22,"array([-3.28322982,  1.35239296])"
1477,RBD,14465,1446502,30194,,"Dallas/Fort Worth, TX",TX,48,Texas,74,"array([-2.96992425,  1.29806425])"
1478,N1Y,16680,1668001,36662,,"Canandaigua, NY",NY,36,New York,22,"array([-3.30011184,  1.54282877])"
1479,DNN,11359,1135902,31359,,"Dalton, GA",GA,13,Georgia,34,"array([-3.43267917,  1.40444406])"
1480,ECU,11483,1148301,31483,,"Rocksprings, TX",TX,48,Texas,74,"array([-3.62299033,  1.12896195])"
1481,ATS,10404,1040406,30404,,"Artesia, NM",NM,35,New Mexico,86,"array([-2.90798769,  1.27227172])"
1482,TBN,15138,1513801,35138,,"Fort Leonard Wood, MO",MO,29,Missouri,64,"array([-3.12171801,  1.17740433])"
1483,RKH,10836,1083601,30836,,"Rock Hill, SC",SC,45,South Carolina,37,"array([-2.91978546,  1.44188685])"
1484,PGO,14089,1408902,34089,,"Pagosa Springs, CO",CO,08,Colorado,82,"array([-3.41309571,  1.15305048])"
1485,DTR,11431,1143101,31431,,"Decatur Island, WA",WA,53,Washington,93,"array([-3.34955422,  0.89821477])"
1486,BYW,10844,1084401,30844,,"Blakely Island, WA",WA,53,Washington,93,"array([-3.33292132,  0.9117469 ])"
1487,AZ1,10463,1046301,30463,,"Grand Canyon, AZ",AZ,04,Arizona,81,"array([-3.45341683,  0.9960425 ])"
1488,HHR,12127,1212701,32575,,"Hawthorne, CA",CA,06,California,91,"array([-3.31789483,  1.13038049])"
1489,SEF,14750,1475002,34750,,"Sebring, FL",FL,12,Florida,33,"array([-3.00813495,  1.4522132 ])"
1490,WA1,16651,1665101,36635,,"Camp Orkila Eastsound, WA",WA,53,Washington,93,"array([-3.39243286,  0.84206383])"
1491,09A,10009,1000901,30009,,"Homer, AK",AK,02,Alaska,1,"array([-2.84626602,  1.03607729])"
1492,A04,10017,1001701,30017,,"Red Lake, AK",AK,02,Alaska,1,"array([-2.73979612,  1.03718283])"
1493,A30,10043,1004301,30043,,"Terror Lake, AK",AK,02,Alaska,1,"array([-2.61147548,  1.02135794])"
1494,KKL,12712,1271201,32712,,"Karluk Lake, AK",AK,02,Alaska,1,"array([-2.87391278,  0.97285508])"
1495,LOZ,13046,1304602,33046,,"London/Corbin, KY",KY,21,Kentucky,52,"array([-3.10692836,  1.42119358])"
1496,DQG,11387,1138705,31387,,"Springfield, TN",TN,47,Tennessee,54,"array([-3.18551962,  1.45363729])"
1497,IN2,12337,1233701,32337,,"Indianapolis, IN",IN,18,Indiana,42,"array([-3.47838394,  1.35912485])"
1498,HIO,12136,1213602,32136,,"Hillsboro, OR",OR,41,Oregon,92,"array([-3.36516702,  1.11914937])"
1499,LNA,16829,1682901,36801,,"West Palm Beach, FL",FL,12,Florida,33,"array([-2.97902782,  1.40911744])"
1500,HDE,16865,1686501,36836,,"Holdrege, NE",NE,31,Nebraska,65,"array([-2.80015138,  1.28155998])"
1501,HSI,12212,1221202,32212,,"Hastings, NE",NE,31,Nebraska,65,"array([-2.8821714 ,  1.28284776])"
1502,BVO,10811,1081102,30811,,"Bartlesville, OK",OK,40,Oklahoma,73,"array([-3.56027493,  1.40744762])"
1503,SQL,14967,1496702,34967,,"San Carlos, CA",CA,06,California,91,"array([-3.35523756,  1.13122458])"
1504,HBG,12078,1207801,34109,,"Hattiesburg, MS",MS,28,Mississippi,53,"array([-3.36105213,  1.47002107])"
1505,T1N,16741,1674101,36719,,"Selmer, TN",TN,47,Tennessee,54,"array([-3.61595748,  1.27709863])"
1506,SC6,16876,1687601,30994,,"Charleston, SC",SC,45,South Carolina,37,"array([-2.61804463,  1.33909082])"
1507,WSG,15847,1584702,35847,,"Washington, PA",PA,42,Pennsylvania,23,"array([-3.45456876,  1.39376349])"
1508,EMM,11551,1155101,31551,,"Kemmerer, WY",WY,56,Wyoming,88,"array([-3.47236629,  0.75604864])"
1509,GBR,11862,1186202,31862,,"Great Barrington, MA",MA,25,Massachusetts,13,"array([-3.38225695,  1.41250248])"
1510,PNF,14183,1418301,34183,,"Peterson's Point, AK",AK,02,Alaska,1,"array([-2.92556353,  0.8942848 ])"
1511,RNG,14567,1456701,34567,,"Rangely, CO",CO,08,Colorado,82,"array([-2.9346012 ,  1.56763336])"
1512,PAK,14007,1400701,34007,,"Hanapepe, HI",HI,15,Hawaii,2,"array([-3.50332863,  0.59485033])"
1513,JZQ,12595,1259502,32595,,"Brooksville, FL",FL,12,Florida,33,"array([-3.04866443,  1.50304185])"
1514,SBO,14697,1469701,34697,,"Salina, UT",UT,49,Utah,87,"array([-2.62537429,  1.56096995])"
1515,AUN,10418,1041801,30418,,"Auburn, CA",CA,06,California,91,"array([-3.06584479,  1.8888513 ])"
1516,SLO,14878,1487801,34878,,"Salem, IL",IL,17,Illinois,41,"array([-3.61107404,  1.03607642])"
1517,CTB,11162,1116201,31162,,"Cut Bank, MT",MT,30,Montana,84,"array([-3.02381037,  1.54728944])"
1518,BGT,10583,1058301,30583,,"Bagdad, AZ",AZ,04,Arizona,81,"array([-3.86639115,  1.36836771])"
1519,BNO,10703,1070301,30703,,"Burns, OR",OR,41,Oregon,92,"array([-3.25103155,  0.72226254])"
1520,GDM,11875,1187501,31875,,"Gardner, MA",MA,25,Massachusetts,13,"array([-2.66351955,  1.2613492 ])"
1521,BVX,10814,1081401,30814,,"Batesville, AR",AR,05,Arkansas,71,"array([-3.48970941,  1.28877784])"
1522,GCY,11870,1187001,31870,,"Greeneville, TN",TN,47,Tennessee,54,"array([-3.44015122,  1.44175985])"
1523,LSD,13075,1307501,32945,,"Lexington, KY",KY,21,Kentucky,52,"array([-3.724438  ,  1.15264149])"
1524,FQI,11742,1174201,31742,,"Scott, KY",KY,21,Kentucky,52,"array([-3.01478572,  1.64748789])"
1525,HCA,12085,1208501,30582,,"Big Spring, TX",TX,48,Texas,74,"array([-2.78017943,  0.8736065 ])"
1526,OQR,13916,1391601,33916,,"Twin Lakes, AK",AK,02,Alaska,1,"array([-3.00448252,  0.69643001])"
1527,HAO,12068,1206803,32068,,"Hamilton, OH",OH,39,Ohio,44,"array([-3.36935151,  1.44988559])"
1528,LHQ,12971,1297101,32971,,"Lancaster, OH",OH,39,Ohio,44,"array([-2.56459452,  1.40057552])"
1529,FEP,11662,1166201,31662,,"Freeport, IL",IL,17,Illinois,41,"array([-3.71864527,  1.33852697])"
1530,ZZV,16361,1636101,36361,,"Zanesville, OH",OH,39,Ohio,44,"array([-3.45586907,  1.35989449])"
1531,CLK,11048,1104801,31048,,"Clinton, OK",OK,40,Oklahoma,73,"array([-2.59380331,  0.92768683])"
1532,XWC,15936,1593601,35936,,"Yantarni Bay, AK",AK,02,Alaska,1,"array([-2.90139851,  0.98177661])"
1533,BFR,10567,1056702,30567,,"Bedford, IN",IN,18,Indiana,42,"array([-2.96592712,  1.57732612])"
1534,NPA,13728,1372801,33728,,"Pensacola, FL",FL,12,Florida,33,"array([-3.37016867,  1.15542658])"
1535,DQC,11383,1138301,31383,,"Sebastian, FL",FL,12,Florida,33,"array([-3.66298673,  0.98657707])"
1536,NSL,13750,1375001,33750,,"Merritt Island, FL",FL,12,Florida,33,"array([-2.8237757 ,  1.38815049])"
1537,KLP,12723,1272301,32723,,"Kelp Bay, AK",AK,02,Alaska,1,"array([-3.13047044,  0.69260155])"
1538,HCB,12086,1208601,32086,,"Shoal Cove, AK",AK,02,Alaska,1,"array([-3.23357415,  0.84356643])"
1539,CBA,10886,1088601,30886,,"Corner Bay, AK",AK,02,Alaska,1,"array([-3.15123358,  0.81649667])"
1540,GWR,12040,1204002,32037,,"Gwinner, ND",ND,38,North Dakota,66,"array([-3.59719531,  0.71121385])"
1541,RQK,14603,1460301,34603,,"China Lake, CA",CA,06,California,91,"array([-2.88265761,  1.44163523])"
1542,SSI,14996,1499602,30731,,"Brunswick, GA",GA,13,Georgia,34,"array([-3.35077108,  1.33873891])"
1543,FQK,11744,1174401,31744,,"Gull Cove, AK",AK,02,Alaska,1,"array([-3.11267034,  0.83973382])"
1544,A05,10018,1001801,30018,,"Shell Lake, AK",AK,02,Alaska,1,"array([-3.04242798,  0.63038896])"
1545,LPC,13049,1304901,33049,,"Lompoc, CA",CA,06,California,91,"array([-3.5431034 ,  0.75377166])"
1546,OQX,13922,1392201,33922,,"Shisholik, AK",AK,02,Alaska,1,"array([-3.05525835,  0.87251812])"
1547,MTC,13498,1349801,33498,,"Mt. Clemens, MI",MI,26,Michigan,43,"array([-3.10128236,  1.39290084])"
1548,RXB,14658,1465801,34658,,"Rodman Bay, AK",AK,02,Alaska,1,"array([-3.180725  ,  0.81611959])"
1549,A35,11828,1182802,31828,,"Kaktovik, AK",AK,02,Alaska,1,"array([-2.9073386,  0.9635894])"
1550,YKN,16102,1610202,36102,,"Yankton, SD",SD,46,South Dakota,67,"array([-3.57027667,  1.31388444])"
1551,MYF,13570,1357004,33570,,"San Diego, CA",CA,06,California,91,"array([-3.41513273,  1.0791108 ])"
1552,TX2,15394,1539401,35394,,"Denver City, TX",TX,48,Texas,74,"array([-3.53963179,  0.91711605])"
1553,FFT,11669,1166905,31669,,"Frankfort, KY",KY,21,Kentucky,52,"array([-3.47003591,  1.38221869])"
1554,A09,10022,1002202,30022,,"Johnstone Point, AK",AK,02,Alaska,1,"array([-2.69191965,  0.88187753])"
1555,FQJ,11743,1174301,31743,,"Greens Creek, AK",AK,02,Alaska,1,"array([-3.14351327,  0.85184269])"
1556,PBF,14024,1402402,34024,,"Pine Bluff, AR",AR,05,Arkansas,71,"array([-3.59191306,  1.297288  ])"
1557,PHT,14105,1410501,34105,,"Paris, TN",TN,47,Tennessee,54,"array([-2.94505735,  1.65277011])"
1558,NC2,13620,1362001,33620,,"Smithfield, NC",NC,37,North Carolina,36,"array([-3.55971979,  1.45867978])"
1559,IRS,12378,1237801,32378,,"Sturgis, MI",MI,26,Michigan,43,"array([-3.03742791,  1.4415813 ])"
1560,OQG,13906,1390601,33906,,"Tracy Arm, AK",AK,02,Alaska,1,"array([-3.1263494 ,  0.81805534])"
1561,OGB,13828,1382802,33828,,"Orangeburg, SC",SC,45,South Carolina,37,"array([-3.24832909,  1.68407704])"
1562,LRF,13063,1306301,33063,,"Jacksonville, AR",AR,05,Arkansas,71,"array([-3.30237926,  1.39450813])"
1563,COT,11110,1111008,31110,,"Cotulla, TX",TX,48,Texas,74,"array([-3.49427697,  1.38857006])"
1564,XWS,15952,1595201,35952,,"Oliktok, AK",AK,02,Alaska,1,"array([-2.80745828,  0.90865303])"
1565,OIC,13845,1384501,33845,,"Norwich, NY",NY,36,New York,22,"array([-3.44555754,  1.49346357])"
1566,AIZ,10228,1022802,30228,,"Lake of the Ozarks, MO",MO,29,Missouri,64,"array([-3.58046358,  1.0931553 ])"
1567,PWA,14318,1431802,33851,,"Oklahoma City, OK",OK,40,Oklahoma,73,"array([-3.39238187,  1.35719664])"
1568,AR2,10346,1034601,30346,,"Conway, AR",AR,05,Arkansas,71,"array([-2.81894924,  1.7148791 ])"
1569,II1,12305,1230501,32305,,"Rantoul, IL",IL,17,Illinois,41,"array([-3.5825608 ,  1.26619792])"
1570,WQJ,15822,1582201,35822,,"Peard Bay, AK",AK,02,Alaska,1,"array([-2.92358606,  0.82556226])"
1571,SRC,14975,1497502,34975,,"Searcy, AR",AR,05,Arkansas,71,"array([-3.55685198,  1.10342204])"
1572,C02,10858,1085801,30561,,"Bakersfield, CA",CA,06,California,91,"array([-3.75654662,  0.84076143])"
1573,NCQ,13632,1363201,33273,,"Marietta, GA",GA,13,Georgia,34,"array([-4.00827991,  1.46415292])"
1574,A62,10075,1007501,30075,,"Taylor Mountain Mine, AK",AK,02,Alaska,1,"array([-2.97980811,  0.71866414])"
1575,PSX,14265,1426501,34265,,"Palacios, TX",TX,48,Texas,74,"array([-3.66686141,  1.25430856])"
1576,BIX,10629,1062901,30629,,"Biloxi, MS",MS,28,Mississippi,53,"array([-3.0428953 ,  1.41045218])"
1577,MI1,13300,1330001,33300,,"Greenville, MI",MI,26,Michigan,43,"array([-2.90836398,  1.77951824])"
1578,RED,14497,1449701,34497,,"Reedsville, PA",PA,42,Pennsylvania,23,"array([-3.05167905,  1.64423686])"
1579,AZ2,10464,1046402,30464,,"Williams, AZ",AZ,04,Arizona,81,"array([-3.50659079,  0.97131277])"
1580,IRK,12375,1237503,32375,,"Kirksville, MO",MO,29,Missouri,64,"array([-3.27219547,  1.15020199])"
1581,ARG,10352,1035201,30352,,"Walnut Ridge, AR",AR,05,Arkansas,71,"array([-3.78110905,  1.2084779 ])"
1582,IKB,12312,1231201,32312,,"Wilkesboro, NC",NC,37,North Carolina,36,"array([-3.37281745,  1.7466889 ])"
1583,PCE,14040,1404001,34040,,"Painter Creek, AK",AK,02,Alaska,1,"array([-2.94183358,  0.9994747 ])"
1584,ALN,10267,1026701,31123,,"Alton, IL",IL,17,Illinois,41,"array([-3.45338133,  1.08904006])"
1585,DTL,11427,1142701,31427,,"Detroit Lakes, MN",MN,27,Minnesota,63,"array([-3.25456952,  0.75666346])"
1586,GLW,11942,1194201,31942,,"Glasgow, KY",KY,21,Kentucky,52,"array([-3.57734951,  1.51710848])"
1587,LJN,12999,1299901,32999,,"Lake Jackson, TX",TX,48,Texas,74,"array([-3.32761629,  1.17433733])"
1588,BVD,10809,1080901,30809,,"Beaver Inlet, AK",AK,02,Alaska,1,"array([-2.91760707,  1.13327411])"
1589,LEW,12944,1294402,32944,,"Lewiston/Auburn, ME",ME,23,Maine,12,"array([-3.18258373,  1.37482012])"
1590,VWD,15649,1564902,35649,,"Hanford, CA",CA,06,California,91,"array([-2.97750246,  1.24287444])"
1591,KS2,12796,1279601,32796,,"Burlington, KS",KS,20,Kansas,62,"array([-3.33112101,  1.89051019])"
1592,XMD,15915,1591501,35915,,"Madison, SD",SD,46,South Dakota,67,"array([-3.74563222,  1.30494153])"
1593,FL2,11687,1168701,31687,,"Valkaria, FL",FL,12,Florida,33,"array([-3.0090292 ,  1.81088531])"
1594,A57,10070,1007002,36440,,"International Seafoods, AK",AK,02,Alaska,1,"array([-2.94803819,  1.01494573])"
1595,FMH,11709,1170901,31709,,"Falmouth, MA",MA,25,Massachusetts,13,"array([-2.88331988,  1.35856494])"
1596,SNL,14916,1491601,34916,,"Shawnee, OK",OK,40,Oklahoma,73,"array([-3.75737693,  1.71219419])"
1597,CXO,11219,1121901,31219,,"Conroe, TX",TX,48,Texas,74,"array([-3.42852405,  1.16889221])"
1598,A82,10095,1009501,30095,,"Nikiski, AK",AK,02,Alaska,1,"array([-2.73471968,  0.90652609])"
1599,A92,10105,1010501,30105,,"Omolik Lagoon, AK",AK,02,Alaska,1,"array([-2.64871172,  0.89119353])"
1600,GGE,11904,1190402,31904,,"Georgetown, SC",SC,45,South Carolina,37,"array([-3.47845529,  1.26264818])"
1601,WI2,15761,1576101,35761,,"Phillips, WI",WI,55,Wisconsin,45,"array([-2.72277794,  1.34162892])"
1602,STJ,15014,1501401,35014,,"St. Joseph, MO",MO,29,Missouri,64,"array([-3.3648462 ,  1.26066919])"
1603,CQW,11130,1113001,31130,,"Cheraw, SC",SC,45,South Carolina,37,"array([-3.55336099,  0.63682753])"
1604,ORT,13940,1394001,33940,,"Northway, AK",AK,02,Alaska,1,"array([-2.94038486,  1.18164899])"
1605,CGZ,10979,1097901,30979,,"Casa Grande, AZ",AZ,04,Arizona,81,"array([-3.51144979,  0.84271602])"
1606,MI3,13302,1330201,33302,,"Howell, MI",MI,26,Michigan,43,"array([-3.67349729,  1.45497916])"
1607,IA3,12262,1226202,32262,,"Red Oak, IA",IA,19,Iowa,61,"array([-2.7505207,  1.2359326])"
1608,RBB,14464,1446401,34464,,"Ugashik, AK",AK,02,Alaska,1,"array([-3.03522729,  0.83266905])"
1609,WA5,15706,1570601,35706,,"Winthrop, WA",WA,53,Washington,93,"array([-3.29750935,  0.85774563])"
1610,AL4,16423,1642301,36423,,"Andalusia/Opp, AL",AL,01,Alabama,51,"array([-2.85414438,  1.45291373])"
1611,HBV,12083,1208301,32083,,"Hebbronville, TX",TX,48,Texas,74,"array([-3.5964478 ,  0.95065285])"
1612,OQI,13908,1390801,33908,,"Vrems, AK",AK,02,Alaska,1,"array([-2.94143101,  0.9806129 ])"
1613,TN7,15276,1527602,35276,,"Winchester, TN",TN,47,Tennessee,54,"array([-3.41285237,  1.5696877 ])"
1614,OLU,13869,1386903,33869,,"Columbus, NE",NE,31,Nebraska,65,"array([-3.57015922,  1.12613772])"
1615,SLJ,14874,1487401,30982,,"Chandler, AZ",AZ,04,Arizona,81,"array([-2.96332406,  1.43055319])"
1616,AZ4,16451,1645101,36449,,"Salome, AZ",AZ,04,Arizona,81,"array([-3.66625853,  0.94458485])"
1617,GUF,16422,1642201,36422,,"Gulf Shores, AL",AL,01,Alabama,51,"array([-3.46184938,  1.14215714])"
1618,VWI,15654,1565401,35654,,"California City, CA",CA,06,California,91,"array([-2.76401927,  1.63018679])"
1619,KY1,12859,1285902,32859,,"Danville, KY",KY,21,Kentucky,52,"array([-3.4098512 ,  1.51567935])"
1620,CAR,10879,1087901,30879,,"Caribou, ME",ME,23,Maine,12,"array([-3.53547998,  1.02508517])"
1621,MXC,13553,1355301,33553,,"Monticello, UT",UT,49,Utah,87,"array([-3.75110341,  0.88704589])"
1622,CA6,16517,1651701,36507,,"Chemehuevi Valley, CA",CA,06,California,91,"array([-3.77617996,  1.05376577])"
1623,AZ3,10465,1046501,30466,,"Glendale, AZ",AZ,04,Arizona,81,"array([-3.40896267,  1.11906497])"
1624,AK1,16489,1648901,36479,,"Seward Peninsula, AK",AK,02,Alaska,1,"array([-2.97307609,  0.60700029])"
1625,AK2,16490,1649001,36480,,"Bear Fish Camp, AK",AK,02,Alaska,1,"array([-2.8934217 ,  0.76680691])"
1626,FVX,11820,1182001,31820,,"Grace Harbor, AK",AK,02,Alaska,1,"array([-3.25156736,  0.81347706])"
1627,ZXU,16353,1635301,36353,,"North Kingstown, RI",RI,44,Rhode Island,15,"array([-3.26944044,  1.33896473])"
1628,VZE,15680,1568001,35680,,"Frazer Lake, AK",AK,02,Alaska,1,"array([-2.7696635 ,  1.05204369])"
1629,TX9,16549,1654901,36535,,"Winters, TX",TX,48,Texas,74,"array([-3.46651133,  0.55737255])"
1630,AA4,10116,1011601,30116,,"Kachemak Bay, AK",AK,02,Alaska,1,"array([-2.74120755,  0.78182212])"
1631,AK4,16508,1650801,36500,,"Squaw Lake, AK",AK,02,Alaska,1,"array([-2.77220668,  0.96845233])"
1632,AZ5,16561,1656101,36547,,"Springerville, AZ",AZ,04,Arizona,81,"array([-3.66638439,  0.83822947])"
1633,LA2,16558,1655801,36544,,"Hammond, LA",LA,22,Louisiana,72,"array([-3.34032212,  1.4806313 ])"
1634,AXX,10455,1045502,30455,,"Eagle Nest, NM",NM,35,New Mexico,86,"array([-2.80853536,  1.33898206])"
1635,HVS,12246,1224602,32246,,"Hartsville, SC",SC,45,South Carolina,37,"array([-2.67584108,  1.62937823])"
1636,WQZ,15838,1583802,32631,,"Chignik Lake, AK",AK,02,Alaska,1,"array([-2.96413282,  0.96840716])"
1637,MSC,13480,1348001,33480,,"Mesa, AZ",AZ,04,Arizona,81,"array([-2.97208684,  1.266534  ])"
1638,GA6,16673,1667303,36656,,"Canton, GA",GA,13,Georgia,34,"array([-3.24819513,  1.60384062])"
1639,WA9,16515,1651501,36506,,"Brewster, WA",WA,53,Washington,93,"array([-2.82041998,  1.14643523])"
1640,MT2,16692,1669201,31814,,"Three Forks, MT",MT,30,Montana,84,"array([-3.35047019,  0.67173938])"
1641,UXI,15523,1552301,35523,,"Calder Bay, AK",AK,02,Alaska,1,"array([-3.22902224,  0.77140616])"
1642,WUQ,15870,1587001,35870,,"Ocean Shores, WA",WA,53,Washington,93,"array([-3.47682397,  0.70363492])"
